Males,Females,Family,Genus,Species,PlantGenusSpecies
0,2,Apidae,Bombus,morrisoni,Lupinus sp. 
0,2,Apidae,Bombus,morrisoni,NA
0,1,Apidae,Bombus,morrisoni,Phacelia hastata ssp.compacta 
0,1,Apidae,Bombus,rufocinctus,Lupinus lepidus var.confertus 
0,1,Apidae,Bombus,rufocinctus,NA
1,0,Apidae,Bombus,rufocinctus,Senecio scorzonella 
0,5,Apidae,Bombus,sylvicola,Allium validum 
1,0,Apidae,Bombus,sylvicola,Antennaria media 
0,4,Apidae,Bombus,sylvicola,Arenaria aculeata 
0,16,Apidae,Bombus,sylvicola,Arenaria kingii var.glabrescens 
0,1,Apidae,Bombus,sylvicola,Aster alpigenus 
0,2,Apidae,Bombus,sylvicola,Aster occidentalis 
0,2,Apidae,Bombus,sylvicola,Astragalus bolanderi 
0,2,Apidae,Bombus,sylvicola,Calyptridium monospermum 
0,1,Apidae,Bombus,sylvicola,Calyptridium sp. 
0,8,Apidae,Bombus,sylvicola,Calyptridium umbellatum 
0,4,Apidae,Bombus,sylvicola,Calyptridium umbellatum var.caudiciferum 
0,1,Apidae,Bombus,sylvicola,Cassiope mertensiana 
0,1,Apidae,Bombus,sylvicola,Castilleja parviflora 
0,3,Apidae,Bombus,sylvicola,Chaenactis alpigena 
0,1,Apidae,Bombus,sylvicola,Ericameria discoidea 
2,0,Apidae,Bombus,sylvicola,Erigeron foliosus var.hartwegii 
1,0,Apidae,Bombus,sylvicola,Erigeron peregrinus 
1,3,Apidae,Bombus,sylvicola,Eriogonum lobbii 
1,1,Apidae,Bombus,sylvicola,Eriogonum nudum var.nudum
0,1,Apidae,Bombus,sylvicola,Kalmia polifolia 
0,2,Apidae,Bombus,sylvicola,Lupinus bicolor 
0,1,Apidae,Bombus,sylvicola,Lupinus breweri var.breweri
0,3,Apidae,Bombus,sylvicola,Lupinus covillei 
1,0,Apidae,Bombus,sylvicola,Lupinus lepidus var.confertus 
1,11,Apidae,Bombus,sylvicola,Lupinus lepidus var.lobbii 
3,8,Apidae,Bombus,sylvicola,Lupinus sp. 
0,1,Apidae,Bombus,sylvicola,Monardella glauca 
0,5,Apidae,Bombus,sylvicola,Monardella odoratissima ssp.pallida 
42,76,Apidae,Bombus,sylvicola,NA
0,1,Apidae,Bombus,sylvicola,Pedicularis attollens 
0,2,Apidae,Bombus,sylvicola,Penstemon heterodoxus 
0,6,Apidae,Bombus,sylvicola,Penstemon heterodoxus var.heterodoxus
0,1,Apidae,Bombus,sylvicola,Penstemon sp.
0,1,Apidae,Bombus,sylvicola,Phacelia hastata ssp.compacta 
0,10,Apidae,Bombus,sylvicola,Phyllodoce breweri 
0,4,Apidae,Bombus,sylvicola,Phyllodoce sp. 
1,2,Apidae,Bombus,sylvicola,Pyrrocoma apargioides 
2,13,Apidae,Bombus,sylvicola,Raillardella argentea 
0,2,Apidae,Bombus,sylvicola,Raillardella scaposa 
0,1,Apidae,Bombus,sylvicola,Rubus leucodermis 
0,1,Apidae,Bombus,sylvicola,Sedum lanceolatum 
1,1,Apidae,Bombus,sylvicola,Sedum obtusatum 
59,49,Apidae,Bombus,sylvicola,Senecio scorzonella 
0,3,Apidae,Bombus,sylvicola,Senecio sp. 
2,1,Apidae,Bombus,sylvicola,Senecio triangularis 
1,3,Apidae,Bombus,sylvicola,Solidago multiradiata 
4,1,Apidae,Bombus,sylvicola,Sphenosciadium capitellatum 
1,4,Apidae,Bombus,sylvicola,Streptanthus tortuosus 
0,1,Apidae,Bombus,sylvicola,Streptanthus tortuosus var.orbiculatus 
0,2,Apidae,Bombus,sylvicola,Streptanthus tortuosus var.tortuosus
0,2,Apidae,Bombus,vandykei,Amsinckia menziesii 
0,1,Apidae,Bombus,vandykei,Amsinckia menziesii var.intermedia 
0,1,Apidae,Bombus,vandykei,Arabis sparsiflora var.arcuata 
0,3,Apidae,Bombus,vandykei,Arctostaphylos viscida 
0,1,Apidae,Bombus,vandykei,Calystegia malacophylla 
1,6,Apidae,Bombus,vandykei,Cirsium occidentale 
1,0,Apidae,Bombus,vandykei,Cirsium occidentale var.californicum 
0,2,Apidae,Bombus,vandykei,Clarkia australis 
1,0,Apidae,Bombus,vandykei,Clarkia rhomboidea 
0,3,Apidae,Bombus,vandykei,Clarkia unguiculata 
6,11,Apidae,Bombus,vandykei,Clarkia williamsonii 
0,5,Apidae,Bombus,vandykei,Collinsia heterophylla 
2,10,Apidae,Bombus,vandykei,Collinsia tinctoria 
4,4,Apidae,Bombus,vandykei,Collinsia torreyi var.torreyi
0,3,Apidae,Bombus,vandykei,Delphinium depauperatum 
0,1,Apidae,Bombus,vandykei,Delphinium glaucum 
0,3,Apidae,Bombus,vandykei,Delphinium gracilentum 
0,1,Apidae,Bombus,vandykei,Delphinium nuttallianum 
0,1,Apidae,Bombus,vandykei,Delphinium sp. 
1,0,Apidae,Bombus,vandykei,Dichelostemma volubile 
1,0,Apidae,Bombus,vandykei,Epilobium densiflorum 
2,11,Apidae,Bombus,vandykei,Eriodictyon californicum 
0,1,Apidae,Bombus,vandykei,Gilia capitata ssp.mediomontana 
1,0,Apidae,Bombus,vandykei,Grindelia camporum var.camporum
2,0,Apidae,Bombus,vandykei,Helianthella californica 
0,1,Apidae,Bombus,vandykei,Helianthus bolanderi 
1,0,Apidae,Bombus,vandykei,Helianthus californicus 
0,1,Apidae,Bombus,vandykei,Iris missouriensis 
1,2,Apidae,Bombus,vandykei,Keckiella breviflora 
0,1,Apidae,Bombus,vandykei,Lathyrus nevadensis 
0,1,Apidae,Bombus,vandykei,Lathyrus sulphureus 
0,1,Apidae,Bombus,vandykei,Lithophragma affine 
0,1,Apidae,Bombus,vandykei,Lithophragma bolanderi 
0,1,Apidae,Bombus,vandykei,Lonicera interrupta 
0,1,Apidae,Bombus,vandykei,Lotus argophyllus var.fremontii 
0,1,Apidae,Bombus,vandykei,Lotus crassifolius 
0,5,Apidae,Bombus,vandykei,Lotus crassifolius var.crassifolius
0,1,Apidae,Bombus,vandykei,Lupinus bicolor 
0,1,Apidae,Bombus,vandykei,Lupinus grayi 
0,1,Apidae,Bombus,vandykei,Lupinus lepidus var.confertus 
0,2,Apidae,Bombus,vandykei,Lupinus microcarpus var.densiflorus 
1,1,Apidae,Bombus,vandykei,Lupinus sp. 
1,0,Apidae,Bombus,vandykei,Madia sp. 
1,1,Apidae,Bombus,vandykei,Mentha spicata 
1,0,Apidae,Bombus,vandykei,Monardella glauca 
1,0,Apidae,Bombus,vandykei,Monardella lanceolata 
1,2,Apidae,Bombus,vandykei,Monardella odoratissima ssp.pallida 
10,74,Apidae,Bombus,vandykei,NA
0,1,Apidae,Bombus,vandykei,Penstemon heterodoxus var.heterodoxus
0,1,Apidae,Bombus,vandykei,Penstemon newberryi 
0,2,Apidae,Bombus,vandykei,Penstemon rydbergii var.oreocharis 
0,1,Apidae,Bombus,vandykei,Penstemon sp.
1,1,Apidae,Bombus,vandykei,Phacelia cicutaria 
0,5,Apidae,Bombus,vandykei,Phacelia cicutaria var.cicutaria
0,3,Apidae,Bombus,vandykei,Phacelia hastata ssp.compacta 
0,7,Apidae,Bombus,vandykei,Phacelia heterophylla 
9,24,Apidae,Bombus,vandykei,Phacelia heterophylla ssp.virgata 
0,1,Apidae,Bombus,vandykei,Phacelia mutabilis 
0,2,Apidae,Bombus,vandykei,Phacelia ramosissima 
2,5,Apidae,Bombus,vandykei,Phacelia sp. 
0,1,Apidae,Bombus,vandykei,Plagiobothrys sp. 
1,1,Apidae,Bombus,vandykei,Pycnanthemum californicum 
0,1,Apidae,Bombus,vandykei,Rhamnus rubra 
0,1,Apidae,Bombus,vandykei,Rubus discolor 
0,5,Apidae,Bombus,vandykei,Sedum lanceolatum 
0,1,Apidae,Bombus,vandykei,Sedum obtusatum 
3,1,Apidae,Bombus,vandykei,Senecio clarkianus 
1,0,Apidae,Bombus,vandykei,Senecio scorzonella 
0,1,Apidae,Bombus,vandykei,Senecio sp. 
0,1,Apidae,Bombus,vandykei,Solidago canadensis ssp.elongata 
5,10,Apidae,Bombus,vandykei,Stachys albens 
0,1,Apidae,Bombus,vandykei,Streptanthus diversifolius 
0,11,Apidae,Bombus,vandykei,Streptanthus tortuosus 
0,1,Apidae,Bombus,vandykei,Streptanthus tortuosus var.orbiculatus 
1,8,Apidae,Bombus,vandykei,Streptanthus tortuosus var.tortuosus
2,2,Apidae,Bombus,vandykei,Trifolium obtusiflorum 
0,3,Apidae,Bombus,vandykei,Trifolium pratense 
0,3,Apidae,Bombus,vandykei,Trifolium sp. 
0,3,Apidae,Bombus,vandykei,Trifolium willdenovii 
0,1,Apidae,Bombus,vandykei,Triteleia ixioides ssp.anilina 
0,1,Apidae,Bombus,vandykei,Triteleia ixioides ssp.scabra 
0,1,Apidae,Bombus,vandykei,Triteleia sp. 
0,1,Apidae,Bombus,vandykei,Verbascum thapsus 
0,2,Apidae,Bombus,vandykei,Vicia americana 
4,5,Apidae,Bombus,vosnesenskii,Achillea millefolium 
0,1,Apidae,Bombus,vosnesenskii,Adenostoma fasciculatum 
0,2,Apidae,Bombus,vosnesenskii,Aesculus californica 
0,5,Apidae,Bombus,vosnesenskii,Allium obtusum 
2,2,Apidae,Bombus,vosnesenskii,Allium validum 
0,2,Apidae,Bombus,vosnesenskii,Amelanchier utahensis 
0,1,Apidae,Bombus,vosnesenskii,Arctostaphylos nevadensis 
0,6,Apidae,Bombus,vosnesenskii,Arctostaphylos patula 
0,6,Apidae,Bombus,vosnesenskii,Arctostaphylos viscida 
0,1,Apidae,Bombus,vosnesenskii,Arctostaphylos viscida ssp.mariposa 
1,0,Apidae,Bombus,vosnesenskii,Arenaria aculeata 
2,0,Apidae,Bombus,vosnesenskii,Arnica chamissonis ssp.foliosa 
0,3,Apidae,Bombus,vosnesenskii,Asclepias speciosa 
19,25,Apidae,Bombus,vosnesenskii,Aster occidentalis 
18,16,Apidae,Bombus,vosnesenskii,Aster occidentalis var.yosemitanus 
0,2,Apidae,Bombus,vosnesenskii,Aster sp. 
0,1,Apidae,Bombus,vosnesenskii,Astragalus bolanderi 
0,1,Apidae,Bombus,vosnesenskii,Astragalus lentiginosus var.ineptus 
0,1,Apidae,Bombus,vosnesenskii,Brassica nigra 
1,0,Apidae,Bombus,vosnesenskii,Brodiaea elegans 
0,8,Apidae,Bombus,vosnesenskii,Calyptridium monospermum 
0,5,Apidae,Bombus,vosnesenskii,Calyptridium sp. 
0,6,Apidae,Bombus,vosnesenskii,Calyptridium umbellatum 
0,3,Apidae,Bombus,vosnesenskii,Calystegia malacophylla 
0,1,Apidae,Bombus,vosnesenskii,Camissonia contorta 
0,1,Apidae,Bombus,vosnesenskii,Ceanothus cuneatus var.cuneatus
0,1,Apidae,Bombus,vosnesenskii,Ceanothus diversifolius 
0,1,Apidae,Bombus,vosnesenskii,Ceanothus fresnensis 
0,4,Apidae,Bombus,vosnesenskii,Ceanothus integerrimus 
0,2,Apidae,Bombus,vosnesenskii,Ceanothus sp. 
5,19,Apidae,Bombus,vosnesenskii,Centaurea solstitialis 
0,1,Apidae,Bombus,vosnesenskii,Cercis occidentalis 
0,1,Apidae,Bombus,vosnesenskii,Cercocarpus betuloides 
0,13,Apidae,Bombus,vosnesenskii,Chamaebatia foliolosa 
7,0,Apidae,Bombus,vosnesenskii,Cirsium vulgare 
0,1,Apidae,Bombus,vosnesenskii,Clarkia biloba 
0,1,Apidae,Bombus,vosnesenskii,Clarkia dudleyana 
0,1,Apidae,Bombus,vosnesenskii,Clarkia rhomboidea 
2,1,Apidae,Bombus,vosnesenskii,Clarkia sp. 
0,4,Apidae,Bombus,vosnesenskii,Clarkia unguiculata 
2,7,Apidae,Bombus,vosnesenskii,Clarkia williamsonii 
0,1,Apidae,Bombus,vosnesenskii,Collinsia heterophylla 
0,2,Apidae,Bombus,vosnesenskii,Collinsia torreyi var.torreyi
0,5,Apidae,Bombus,vosnesenskii,Cordylanthus tenuis 
0,1,Apidae,Bombus,vosnesenskii,Delphinium gracilentum 
1,1,Apidae,Bombus,vosnesenskii,Epilobium angustifolium ssp.circumvagum 
48,61,Apidae,Bombus,vosnesenskii,Ericameria bloomeri 
3,7,Apidae,Bombus,vosnesenskii,Erigeron foliosus 
2,10,Apidae,Bombus,vosnesenskii,Erigeron foliosus var.hartwegii 
1,6,Apidae,Bombus,vosnesenskii,Erigeron peregrinus 
1,1,Apidae,Bombus,vosnesenskii,Erigeron peregrinus ssp.callianthemus 
1,25,Apidae,Bombus,vosnesenskii,Eriodictyon californicum 
6,4,Apidae,Bombus,vosnesenskii,Eriogonum nudum 
2,1,Apidae,Bombus,vosnesenskii,Eriogonum nudum var.deductum 
20,15,Apidae,Bombus,vosnesenskii,Eriogonum nudum var.nudum
0,1,Apidae,Bombus,vosnesenskii,Eriogonum umbellatum 
2,0,Apidae,Bombus,vosnesenskii,Eriogonum umbellatum var.nevadense 
0,1,Apidae,Bombus,vosnesenskii,Eriophyllum confertiflorum var.confertiflorum
0,1,Apidae,Bombus,vosnesenskii,Eschscholzia caespitosa 
0,1,Apidae,Bombus,vosnesenskii,Fragaria vesca 
0,3,Apidae,Bombus,vosnesenskii,Fragaria virginiana 
0,1,Apidae,Bombus,vosnesenskii,Gayophytum racemosum 
1,5,Apidae,Bombus,vosnesenskii,Gilia capitata 
1,0,Apidae,Bombus,vosnesenskii,Gnaphalium stramineum 
0,2,Apidae,Bombus,vosnesenskii,Grindelia camporum var.camporum
0,1,Apidae,Bombus,vosnesenskii,Hackelia velutina 
1,1,Apidae,Bombus,vosnesenskii,Helenium bigelovii 
0,2,Apidae,Bombus,vosnesenskii,Helianthus annuus 
1,0,Apidae,Bombus,vosnesenskii,Helianthus californicus 
0,5,Apidae,Bombus,vosnesenskii,Horkelia fusca ssp.parviflora 
0,1,Apidae,Bombus,vosnesenskii,Horkelia sp. 
0,5,Apidae,Bombus,vosnesenskii,Horkelia tridentata 
0,1,Apidae,Bombus,vosnesenskii,Hypericum formosum var.scouleri 
0,2,Apidae,Bombus,vosnesenskii,Hypericum perforatum 
0,2,Apidae,Bombus,vosnesenskii,Iris missouriensis 
0,1,Apidae,Bombus,vosnesenskii,Ivesia santolinoides 
0,1,Apidae,Bombus,vosnesenskii,Keckiella breviflora 
0,1,Apidae,Bombus,vosnesenskii,Lathyrus lanszwertii ssp.aridus 
0,1,Apidae,Bombus,vosnesenskii,Lathyrus nevadensis 
0,1,Apidae,Bombus,vosnesenskii,Lathyrus sulphureus 
0,3,Apidae,Bombus,vosnesenskii,Lessingia leptoclada 
0,1,Apidae,Bombus,vosnesenskii,Lilium parvum 
0,3,Apidae,Bombus,vosnesenskii,Limnanthes alba 
0,1,Apidae,Bombus,vosnesenskii,Limnanthes alba ssp.versicolor 
0,4,Apidae,Bombus,vosnesenskii,Lotus argophyllus var.fremontii 
0,2,Apidae,Bombus,vosnesenskii,Lotus crassifolius 
0,6,Apidae,Bombus,vosnesenskii,Lotus crassifolius var.crassifolius
5,16,Apidae,Bombus,vosnesenskii,Lotus nevadensis 
0,2,Apidae,Bombus,vosnesenskii,Lotus nevadensis var.nevadensis
0,16,Apidae,Bombus,vosnesenskii,Lotus oblongifolius var.oblongifolius
0,1,Apidae,Bombus,vosnesenskii,Lotus purshianus 
0,3,Apidae,Bombus,vosnesenskii,Lotus scoparius var.scoparius
0,1,Apidae,Bombus,vosnesenskii,Lotus sp. 
0,3,Apidae,Bombus,vosnesenskii,Lupinus albicaulis 
0,2,Apidae,Bombus,vosnesenskii,Lupinus albifrons var.albifrons
0,1,Apidae,Bombus,vosnesenskii,Lupinus argenteus var.meionanthus 
0,2,Apidae,Bombus,vosnesenskii,Lupinus benthamii 
6,39,Apidae,Bombus,vosnesenskii,Lupinus bicolor 
0,5,Apidae,Bombus,vosnesenskii,Lupinus covillei 
0,4,Apidae,Bombus,vosnesenskii,Lupinus grayi 
1,3,Apidae,Bombus,vosnesenskii,Lupinus latifolius var.columbianus 
2,43,Apidae,Bombus,vosnesenskii,Lupinus lepidus var.confertus 
0,116,Apidae,Bombus,vosnesenskii,Lupinus lepidus var.lobbii 
0,14,Apidae,Bombus,vosnesenskii,Lupinus lepidus var.ramosus 
0,6,Apidae,Bombus,vosnesenskii,Lupinus lepidus var.sellulus 
0,6,Apidae,Bombus,vosnesenskii,Lupinus nanus 
0,2,Apidae,Bombus,vosnesenskii,Lupinus polyphyllus var.burkei 
0,13,Apidae,Bombus,vosnesenskii,Lupinus sp. 
0,2,Apidae,Bombus,vosnesenskii,Lupinus stiversii 
0,1,Apidae,Bombus,vosnesenskii,Mentzelia crocea 
0,3,Apidae,Bombus,vosnesenskii,Mertensia ciliata 
0,2,Apidae,Bombus,vosnesenskii,Mimulus guttatus 
0,5,Apidae,Bombus,vosnesenskii,Mimulus primuloides 
3,1,Apidae,Bombus,vosnesenskii,Monardella glauca 
3,6,Apidae,Bombus,vosnesenskii,Monardella lanceolata 
4,5,Apidae,Bombus,vosnesenskii,Monardella odoratissima ssp.pallida 
0,1,Apidae,Bombus,vosnesenskii,Monardella sheltonii 
0,1,Apidae,Bombus,vosnesenskii,Nemophila heterophylla 
90,616,Apidae,Bombus,vosnesenskii,NA
0,1,Apidae,Bombus,vosnesenskii,Penstemon heterodoxus 
0,7,Apidae,Bombus,vosnesenskii,Penstemon heterodoxus var.heterodoxus
0,4,Apidae,Bombus,vosnesenskii,Penstemon laetus 
0,4,Apidae,Bombus,vosnesenskii,Penstemon newberryi 
4,17,Apidae,Bombus,vosnesenskii,Penstemon rydbergii var.oreocharis 
0,4,Apidae,Bombus,vosnesenskii,Penstemon sp.
0,1,Apidae,Bombus,vosnesenskii,Perideridia bolanderi 
0,1,Apidae,Bombus,vosnesenskii,Perideridia lemmonii 
0,1,Apidae,Bombus,vosnesenskii,Phacelia cicutaria 
0,1,Apidae,Bombus,vosnesenskii,Phacelia cicutaria var.cicutaria
0,5,Apidae,Bombus,vosnesenskii,Phacelia hastata ssp.compacta 
0,1,Apidae,Bombus,vosnesenskii,Phacelia heterophylla 
5,8,Apidae,Bombus,vosnesenskii,Phacelia heterophylla ssp.virgata 
1,1,Apidae,Bombus,vosnesenskii,Phacelia mutabilis 
0,3,Apidae,Bombus,vosnesenskii,Phacelia quickii 
0,6,Apidae,Bombus,vosnesenskii,Phacelia sp. 
0,1,Apidae,Bombus,vosnesenskii,Phacelia vallicola 
0,1,Apidae,Bombus,vosnesenskii,Phlox sp. 
0,1,Apidae,Bombus,vosnesenskii,Phyllodoce breweri 
0,1,Apidae,Bombus,vosnesenskii,Phyllodoce sp. 
0,1,Apidae,Bombus,vosnesenskii,Plagiobothrys nothofulvus 
0,9,Apidae,Bombus,vosnesenskii,Polygonum bistortoides 
0,1,Apidae,Bombus,vosnesenskii,Polygonum douglasii 
0,1,Apidae,Bombus,vosnesenskii,Potentilla glandulosa ssp.reflexa 
0,2,Apidae,Bombus,vosnesenskii,Potentilla gracilis 
0,1,Apidae,Bombus,vosnesenskii,Potentilla gracilis var.fastigiata 
1,0,Apidae,Bombus,vosnesenskii,Pyrrocoma apargioides 
0,3,Apidae,Bombus,vosnesenskii,Raillardella scaposa 
0,2,Apidae,Bombus,vosnesenskii,Rhamnus rubra 
0,1,Apidae,Bombus,vosnesenskii,Ribes roezlii var.roezlii
0,1,Apidae,Bombus,vosnesenskii,Rubus discolor 
0,1,Apidae,Bombus,vosnesenskii,Rubus leucodermis 
0,1,Apidae,Bombus,vosnesenskii,Rubus parviflorus 
0,1,Apidae,Bombus,vosnesenskii,Rudbeckia californica 
0,20,Apidae,Bombus,vosnesenskii,Sedum lanceolatum 
0,5,Apidae,Bombus,vosnesenskii,Sedum obtusatum 
0,4,Apidae,Bombus,vosnesenskii,Sedum sp. 
0,1,Apidae,Bombus,vosnesenskii,Senecio aronicoides 
9,1,Apidae,Bombus,vosnesenskii,Senecio clarkianus 
0,14,Apidae,Bombus,vosnesenskii,Senecio scorzonella 
0,2,Apidae,Bombus,vosnesenskii,Senecio sp. 
1,1,Apidae,Bombus,vosnesenskii,Senecio triangularis 
0,1,Apidae,Bombus,vosnesenskii,Sidalcea malviflora ssp.asprella 
0,1,Apidae,Bombus,vosnesenskii,Solanum xanti 
0,1,Apidae,Bombus,vosnesenskii,Solidago californica 
6,11,Apidae,Bombus,vosnesenskii,Solidago canadensis 
21,25,Apidae,Bombus,vosnesenskii,Solidago canadensis ssp.elongata 
0,1,Apidae,Bombus,vosnesenskii,Solidago multiradiata 
0,3,Apidae,Bombus,vosnesenskii,Sphenosciadium capitellatum 
2,1,Apidae,Bombus,vosnesenskii,Stachys ajugoides var.rigida 
7,24,Apidae,Bombus,vosnesenskii,Stachys albens 
0,1,Apidae,Bombus,vosnesenskii,Streptanthus diversifolius 
1,1,Apidae,Bombus,vosnesenskii,Streptanthus sp. 
1,11,Apidae,Bombus,vosnesenskii,Streptanthus tortuosus 
0,18,Apidae,Bombus,vosnesenskii,Streptanthus tortuosus var.orbiculatus 
0,17,Apidae,Bombus,vosnesenskii,Streptanthus tortuosus var.tortuosus
0,1,Apidae,Bombus,vosnesenskii,Symphoricarpos rotundifolius var.rotundifolius
0,3,Apidae,Bombus,vosnesenskii,Trifolium albopurpureum 
0,4,Apidae,Bombus,vosnesenskii,Trifolium breweri 
1,0,Apidae,Bombus,vosnesenskii,Trifolium microcephalum 
0,1,Apidae,Bombus,vosnesenskii,Trifolium obtusiflorum 
0,4,Apidae,Bombus,vosnesenskii,Trifolium pratense 
0,23,Apidae,Bombus,vosnesenskii,Trifolium sp. 
0,6,Apidae,Bombus,vosnesenskii,Trifolium willdenovii 
0,13,Apidae,Bombus,vosnesenskii,Triteleia ixioides ssp.anilina 
0,1,Apidae,Bombus,vosnesenskii,Triteleia sp. 
1,0,Apidae,Bombus,vosnesenskii,Verbascum thapsus 
0,1,Apidae,Bombus,vosnesenskii,Wyethia angustifolia 
7,0,Apidae,Ceratina,acantha,Arctostaphylos viscida 
1,0,Apidae,Ceratina,acantha,Aster sp. 
1,12,Apidae,Ceratina,acantha,Calyptridium monospermum 
0,2,Apidae,Ceratina,acantha,Camissonia contorta 
0,1,Apidae,Ceratina,acantha,Camissonia sierrae 
3,1,Apidae,Ceratina,acantha,Ceanothus integerrimus 
1,0,Apidae,Ceratina,acantha,Ceanothus parvifolius 
0,1,Apidae,Ceratina,acantha,Centaurium venustum 
1,5,Apidae,Ceratina,acantha,Chamaebatia foliolosa 
0,1,Apidae,Ceratina,acantha,Cirsium occidentale var.californicum 
0,3,Apidae,Ceratina,acantha,Clarkia rhomboidea 
1,0,Apidae,Ceratina,acantha,Claytonia nevadensis 
0,1,Apidae,Ceratina,acantha,Collinsia tinctoria 
1,0,Apidae,Ceratina,acantha,Comandra umbellata ssp.californica 
5,2,Apidae,Ceratina,acantha,Croton setigerus 
0,1,Apidae,Ceratina,acantha,Draperia systyla 
1,3,Apidae,Ceratina,acantha,Eriodictyon californicum 
0,3,Apidae,Ceratina,acantha,Eriogonum nudum 
0,2,Apidae,Ceratina,acantha,Eriogonum nudum var.nudum
2,2,Apidae,Ceratina,acantha,Eriogonum roseum 
0,2,Apidae,Ceratina,acantha,Eriophyllum confertiflorum var.confertiflorum
1,0,Apidae,Ceratina,acantha,Eriophyllum lanatum var.integrifolium 
0,1,Apidae,Ceratina,acantha,Erysimum capitatum var.capitatum
3,64,Apidae,Ceratina,acantha,Gilia capitata 
1,2,Apidae,Ceratina,acantha,Grindelia camporum var.camporum
0,2,Apidae,Ceratina,acantha,Lessingia leptoclada 
4,4,Apidae,Ceratina,acantha,Limnanthes alba 
0,1,Apidae,Ceratina,acantha,Lotus argophyllus var.fremontii 
1,21,Apidae,Ceratina,acantha,Lotus nevadensis 
1,6,Apidae,Ceratina,acantha,Lotus nevadensis var.nevadensis
0,1,Apidae,Ceratina,acantha,Lotus purshianus 
0,1,Apidae,Ceratina,acantha,Mimulus guttatus 
32,20,Apidae,Ceratina,acantha,Nemophila heterophylla 
10,2,Apidae,Ceratina,acantha,Nemophila pedunculata 
72,88,Apidae,Ceratina,acantha,NA
0,1,Apidae,Ceratina,acantha,Penstemon laetus 
1,0,Apidae,Ceratina,acantha,Penstemon sp.
0,2,Apidae,Ceratina,acantha,Phacelia heterophylla ssp.virgata 
0,6,Apidae,Ceratina,acantha,Plagiobothrys torreyi var.torreyi
0,1,Apidae,Ceratina,acantha,Potentilla glandulosa ssp.reflexa 
5,1,Apidae,Ceratina,acantha,Ranunculus orthorhynchus var.orthorhynchus
1,1,Apidae,Ceratina,acantha,Ranunculus sp. 
1,0,Apidae,Ceratina,acantha,Ribes nevadense 
1,0,Apidae,Ceratina,acantha,Ribes sp. 
0,5,Apidae,Ceratina,acantha,Rubus discolor 
1,0,Apidae,Ceratina,acantha,Senecio aronicoides 
2,2,Apidae,Ceratina,acantha,Senecio sp. 
0,1,Apidae,Ceratina,acantha,Sisymbrium altissimum 
4,10,Apidae,Ceratina,acantha,Solidago canadensis ssp.elongata 
0,1,Apidae,Ceratina,acantha,Stephanomeria virgata ssp.pleurocarpa 
0,1,Apidae,Ceratina,acantha,Streptanthus diversifolius 
1,0,Apidae,Ceratina,acantha,Thysanocarpus curvipes 
0,1,Apidae,Ceratina,acantha,Trifolium albopurpureum 
0,1,Apidae,Ceratina,acantha,Trifolium sp. 
3,3,Apidae,Ceratina,arizonensis,Croton setigerus 
0,5,Apidae,Ceratina,arizonensis,Eremocarpus setigerus 
0,1,Apidae,Ceratina,arizonensis,Lotus nevadensis var.nevadensis
13,43,Apidae,Ceratina,arizonensis,NA
0,1,Apidae,Ceratina,nanula,Asclepias cordifolia 
0,1,Apidae,Ceratina,nanula,Aster sp. 
0,3,Apidae,Ceratina,nanula,Brodiaea elegans 
0,1,Apidae,Ceratina,nanula,Calochortus invenustus 
0,1,Apidae,Ceratina,nanula,Calyptridium umbellatum 
0,3,Apidae,Ceratina,nanula,Camissonia contorta 
0,1,Apidae,Ceratina,nanula,Chaenactis glabriuscula 
0,1,Apidae,Ceratina,nanula,Chamaebatia foliolosa 
0,4,Apidae,Ceratina,nanula,Cirsium occidentale 
0,1,Apidae,Ceratina,nanula,Clarkia williamsonii 
0,1,Apidae,Ceratina,nanula,Croton setigerus 
0,1,Apidae,Ceratina,nanula,Eremocarpus setigerus 
0,2,Apidae,Ceratina,nanula,Eriodictyon californicum 
1,0,Apidae,Ceratina,nanula,Eriogonum nudum 
0,1,Apidae,Ceratina,nanula,Eriophyllum confertiflorum var.confertiflorum
0,1,Apidae,Ceratina,nanula,Eriophyllum lanatum var.integrifolium 
0,1,Apidae,Ceratina,nanula,Eschscholzia californica 
2,7,Apidae,Ceratina,nanula,Gilia capitata 
0,2,Apidae,Ceratina,nanula,Keckiella breviflora 
1,1,Apidae,Ceratina,nanula,Limnanthes alba 
0,4,Apidae,Ceratina,nanula,Lotus nevadensis 
0,1,Apidae,Ceratina,nanula,Lotus nevadensis var.nevadensis
0,1,Apidae,Ceratina,nanula,Lupinus argenteus var.meionanthus 
1,0,Apidae,Ceratina,nanula,Lupinus latifolius var.columbianus 
0,1,Apidae,Ceratina,nanula,Mimulus laciniatus 
0,1,Apidae,Ceratina,nanula,Mimulus viscidus 
8,0,Apidae,Ceratina,nanula,Nemophila heterophylla 
1,0,Apidae,Ceratina,nanula,Nemophila pedunculata 
27,98,Apidae,Ceratina,nanula,NA
1,1,Apidae,Ceratina,nanula,Streptanthus tortuosus 
1,0,Apidae,Ceratina,nanula,Thysanocarpus curvipes 
1,0,Apidae,Ceratina,nanula,Viola purpurea ssp.quercetorum 
1,0,Apidae,Ceratina,pacifica,Arabis sparsiflora var.arcuata 
1,0,Apidae,Ceratina,pacifica,Arnica cordifolia 
0,1,Apidae,Ceratina,pacifica,Calochortus invenustus 
